,index,num_acc_minuto,num_acc_fr_minuto,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_minuto,num_jerk_freno_minuto,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_potencia,prom_abs_pot,consumption,kms,consumption_per_km,num_current_minuto,num_current_fr_minuto,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,log_max_pot,log_max_jerk,log_prom_abs_current,highway_enc
195,195,0.28169014084507044,0.28169014084507044,1.35,1.34,0.215,0.43516548576374947,0.0,0.0,1.0,1.0,0.3079310344827586,0.5090769432276818,12.830808232271783,6.871333333333334,0.10000000000000142,1.3710287863,0.07293792880153287,0.0,0.0,1.0,1.0,12.587666666666669,21.32260482576075,10.8548464863501,unclassified,-0.2582271333333333,70.58,1.35,1.35,52.33600000000001,72.0,26.8,30.030329496280466,3.9576844707960284,0.30010459245033816,2.532717498605816,5
196,196,0.0,0.1986754966887417,1.0,1.14,0.1931578947368421,0.3394940834344254,0.0,0.0,1.0,1.0,0.28162162162162163,0.4137393836400786,13.005597301294351,7.541263157894736,0.10000000000000142,1.3420705124799996,0.07451173322869031,0.0,0.0,1.0,1.0,8.056315789473684,14.511641606147222,6.004037653733072,unclassified,-0.2787774973684211,48.1,0.97,0.97,48.07,65.0,24.42105263157895,24.396091378286307,3.8726582819058692,-0.030459207484708574,2.086456353937175,5
197,197,0.0,0.631578947368421,1.0,1.18,0.4025,0.4975181459560601,0.0,0.631578947368421,1.0,1.0533333333333335,0.6981818181818181,0.862428820874152,9.873818991262814,7.311499999999999,0.20000000000000284,1.36985241828,0.14600112926845418,0.0,0.0,1.0,1.0,16.766666666666666,21.275935937109793,18.348980343235596,unclassified,0.7479930666666665,45.99,1.21,0.67,21.432,68.0,35.166666666666664,21.854200067860198,3.0648851322423076,0.1906203596086497,2.819392788437584,5
198,198,0.0,0.0,1.0,1.0,0.22639999999999996,0.3398178335520371,0.0,0.0,1.0,1.0,0.32708333333333334,0.47719503786886414,15.758231051282374,10.38544,0.3999999999999986,1.38963413954,0.2878455477010715,0.0,0.0,1.0,1.0,13.446799999999998,22.79300561488107,10.876709177538405,unclassified,0.172492336,78.35,1.13,0.74,51.336999999999996,76.0,27.12,29.300625704354278,3.938411739766049,0.12221763272424911,2.598741159525206,5
199,199,0.0,0.967741935483871,1.0,1.23,0.4321428571428571,0.5735998925511526,0.967741935483871,0.0,1.0599999999999998,1.0,0.4638461538461537,0.6235828904819112,13.038248500634039,10.956785714285715,0.10000000000000142,1.3336405,0.07498272585453233,0.0,0.0,1.0,1.0,10.602142857142855,13.465400427520505,8.3967933200896,unclassified,1.8809108642857144,29.18,1.5899999999999999,0.88,28.44400000000001,65.0,45.214285714285715,19.03510348895337,3.347937242021272,0.46373401623214006,2.3610561370214147,5
200,200,0.0,0.0,1.0,1.0,0.23416666666666663,0.294885806523286,0.0,0.0,1.0,1.0,0.24909090909090906,0.3303566817699964,9.372577876739971,8.028666666666666,0.10000000000000142,1.3247737,0.07548459031153881,0.0,0.0,1.0,1.0,12.675833333333332,18.286556290680384,6.041086057189425,unclassified,-0.20548533333333333,48.9,0.72,0.62,14.635,74.0,61.75,4.84533515118126,2.683415920143849,-0.3285040669720361,2.539697293535651,5
201,201,0.0,0.0,1.0,1.0,0.16916666666666666,0.2327895449160512,0.0,0.0,1.0,1.0,0.23454545454545456,0.3527553878204607,11.742393300203611,11.466666666666667,0.10000000000000142,1.3218868,0.07564944290237366,0.0,0.0,1.0,1.0,16.721666666666668,20.480115491753352,7.224471082901278,unclassified,-0.8883013416666664,37.77,0.94,0.5,14.137,62.0,55.333333333333336,10.823655350735956,2.6487954738848956,-0.06187540371808753,2.8167052837094664,5
202,202,0.0,0.0,1.0,1.0,0.1542857142857143,0.16400597301218472,0.0,0.0,1.0,1.0,0.19166666666666668,0.24490928025608905,9.25785581028791,8.680428571428573,0.0,1.3566264000000001,0.0,0.0,0.0,1.0,1.0,14.398571428571428,13.267232459818329,3.2492683527243287,unclassified,-0.01408400000000005,41.9,0.37,0.26,20.813000000000002,65.0,57.714285714285715,3.8172540616821102,3.0355777914761144,-0.9942522733438669,2.667128995311473,5
203,203,0.0,0.0,1.0,1.0,0.19428571428571426,0.2135224501889529,0.0,0.0,1.0,1.0,0.27,0.2783682612815062,11.001407622366758,10.610285714285713,0.0,1.3224565,0.0,0.0,0.0,1.0,1.0,17.525714285714287,18.350141077142172,5.108096865914412,unclassified,-0.6235460142857142,22.0,0.31000000000000005,0.25,13.5,64.0,57.285714285714285,5.618845839799182,2.6026896854443837,-1.1711829815029449,2.8636691901907376,5
204,204,0.0,0.0,1.0,1.0,0.3729411764705882,0.45587362420486094,0.0,0.0,1.0,1.0,0.47375,0.5971076117418032,8.8317943608996,6.549647058823529,0.09999999999999787,1.3598583000000002,0.07353707367892512,0.0,0.0,1.0,1.0,19.091176470588238,31.870072586104953,19.02986292792704,unclassified,-1.435312058823529,110.63,1.16,0.83,17.508,75.0,37.64705882352941,18.43210913213199,2.8626579193286488,0.14842000511827322,2.9492262634232618,5
205,205,0.0,0.0,1.0,1.0,0.22818181818181815,0.3519649682041882,0.0,0.0,1.0,1.0,0.469,0.6663340003331663,22.65223076895336,17.559636363636365,0.10000000000000142,1.4384873,0.06951747158282275,0.0,0.0,1.0,1.0,23.464545454545455,34.14161801953351,22.749720912802676,unclassified,0.21197845454545458,85.35,1.18,0.44,54.907,79.0,59.0,14.007141035914502,4.005640844941205,0.16551443847757333,3.1554905778482496,5
206,206,0.0,0.0,1.0,1.0,0.40625,0.4473096662268769,0.0,0.0,1.0,1.0,0.6171428571428572,0.710366390085613,18.87297078123566,12.306625,-0.10000000000000142,1.30682252,-0.07652148510572149,0.0,0.0,1.0,1.0,25.261250000000004,38.41312582877759,27.287393526893155,unclassified,0.279805125,90.4,1.46,0.47,29.93,87.0,40.5,29.88549576538521,3.3988613218646075,0.37843643572024505,3.2292716010503213,5
207,207,0.40540540540540543,0.0,1.36,1.0,0.27944444444444444,0.41866520700382487,0.40540540540540543,0.0,1.06,1.0,0.5047058823529412,0.6872290280715895,6.982114278817638,5.643777777777777,0.20000000000000284,1.3579593000000003,0.14727981906379875,0.0,0.0,1.0,1.0,14.53111111111111,26.665498492931707,18.325304612341892,unclassified,-0.024013205555555552,106.8,1.59,1.36,13.148,69.0,31.38888888888889,18.76209849321981,2.576269655801973,0.4637340162321402,2.6762919447969105,5
208,208,0.0,0.4580152671755725,1.0,1.52,0.28090909090909083,0.48266991612683335,0.0,0.4580152671755725,1.0,1.1933333333333334,0.37238095238095237,0.5651404015546825,10.934323021761104,7.342863636363637,0.09999999999999787,1.3391589100000003,0.07467373681589277,0.0,0.0,1.0,1.0,13.878636363636366,23.81480217608264,13.45870686473667,unclassified,-0.19705516818181817,51.23,1.25,0.64,27.788,70.0,27.727272727272727,21.296505007656197,3.3246042728306344,0.22314355131420976,2.630350705557546,5
209,209,0.0,0.0,1.0,1.0,0.3526666666666667,0.46814337784723836,0.8450704225352113,0.8450704225352113,1.14,1.2466666666666668,0.5242857142857142,0.7831021514412003,12.528433431554358,9.170666666666666,0.10000000000000142,1.3298991,0.07519367446748511,0.0,0.0,1.0,1.0,20.97666666666667,34.867196707252255,27.304576756172775,unclassified,-0.19783376,111.58,1.71,0.97,23.491999999999997,75.0,44.266666666666666,12.549710677750229,3.156659937660273,0.5364933705145685,3.0434107088707325,5
210,210,0.0,0.0,1.0,1.0,0.2096,0.24891958540862147,0.0,0.0,1.0,1.0,0.31875,0.3735897092176568,6.227134129404956,3.9892400000000006,0.0,1.3138998999999998,0.0,0.0,0.0,1.0,1.0,8.4872,11.545699112656626,4.313354374211947,unclassified,-0.29420162399999994,19.73,0.9299999999999999,0.33,7.604,42.0,27.88,10.986051762727742,2.0286744246261827,-0.0725706928348355,2.1385591461629248,5
211,211,0.0,0.0,1.0,1.0,0.18695652173913047,0.2479728779607939,0.0,0.0,1.0,1.0,0.3386666666666667,0.43495570939556877,4.396755842823077,2.9772608695652174,0.1999999999999993,1.36739500562,0.14626351506184998,0.0,0.0,1.0,1.0,6.684347826086957,7.28832895397833,3.1701002904859084,unclassified,0.7797906869565218,22.32,1.1099999999999999,0.77,13.725999999999999,33.0,13.521739130434783,8.61455907283267,2.619291844486443,0.10436001532424266,1.8997686479918363,5
212,212,0.0,0.0,1.0,1.0,0.22705882352941176,0.3176269056787738,0.0,0.0,1.0,1.0,0.33272727272727276,0.4326718833916597,6.399888218165791,4.020970588235294,0.20000000000000284,1.4489171900000002,0.13803411359899928,0.0,0.0,1.0,1.0,7.798529411764705,9.301057912259079,4.024306244432034,unclassified,0.34873708235294126,30.25,0.72,0.72,23.749000000000002,47.0,18.352941176470587,14.265623764503756,3.1675404243310408,-0.3285040669720361,2.0539351789669777,5
213,213,0.0,0.37735849056603776,1.0,1.36,0.2873333333333334,0.41489275722769614,0.0,0.0,1.0,1.0,0.3562068965517242,0.5146699298987399,10.706508872280553,7.451366666666667,0.0,1.3052751700000003,0.0,0.0,0.0,1.0,1.0,12.135000000000002,17.36692021887844,8.938231611607177,unclassified,-1.313041736,41.7,1.24,0.49,21.268,49.0,28.3,11.60900364015971,3.057203595642092,0.2151113796169455,2.496093839178565,5
214,214,0.0,0.0,1.0,1.0,0.22388888888888892,0.2688343608623104,0.0,0.0,1.0,1.0,0.3476470588235294,0.3972483207940625,11.216406855859539,10.259944444444445,0.09999999999999787,1.3212993186699997,0.07568307845693616,0.0,0.0,1.0,1.0,10.626666666666667,13.448329603924885,5.34232635264424,unclassified,-0.30183622222222223,41.03,0.53,0.53,18.692999999999998,61.0,41.27777777777778,17.765815011041177,2.9281491222301943,-0.6348782724359695,2.3633665652539046,5
215,215,0.0,0.0,1.0,1.0,0.206875,0.2898562113598549,0.0,0.0,1.0,1.0,0.274468085106383,0.37359727083937977,8.67524586947444,4.1862916666666665,0.10000000000000142,1.3072395510999997,0.07649707348270993,0.0,0.0,1.0,1.0,6.279583333333332,10.658879286251857,3.98212821155009,unclassified,0.44598375208333335,46.23,0.72,0.67,48.44,53.0,15.229166666666666,15.631718413769354,3.8803259186848913,-0.3285040669720361,1.8373036300836392,5
216,216,0.0,0.016506189821182942,1.0,1.26,0.16606382978723405,0.290271274597567,0.016506189821182942,0.0,1.0066666666666666,1.0,0.2719354838709677,0.48260036281187013,4.080933922585803,2.218287234042553,0.3999999999999986,1.3227710673299975,0.3023954861723694,0.0,0.0,1.0,1.0,5.155957446808511,9.882665817367483,4.769378109010015,unclassified,0.24899188404255326,57.75,1.51,0.9,9.711,32.0,7.117021276595745,8.577109299468342,2.273259263612217,0.412109650826833,1.6401528319025638,5
217,217,0.016560861164780567,0.04968258349434171,1.02,1.28,0.24925373134328357,0.4072874807831358,0.033121722329561135,0.033121722329561135,1.0733333333333333,1.3033333333333335,0.43666666666666665,0.6739919861755286,9.231637411451045,4.260432835820896,0.1999999999999993,1.3211753456509998,0.15138036041798122,0.0,0.0,1.0,1.0,7.237910447761194,12.815395060074371,8.637473570163582,unclassified,-0.6704622,65.89,1.6199999999999999,1.02,59.015,43.0,10.970149253731343,9.968085663534781,4.077791648881032,0.4824261492442926,1.979332552553432,5
218,218,0.45112781954887216,0.45112781954887216,1.55,1.16,0.3966666666666666,0.5478000446229343,0.45112781954887216,0.0,1.5,1.0,0.5306896551724138,0.7173174694387068,18.902569161771513,13.241266666666668,0.3000000000000007,1.41862813742,0.2114719087312044,0.0,0.0,1.0,1.0,17.412333333333333,19.87537618092632,14.256954546244417,unclassified,-0.18836220866666673,75.53,2.25,1.55,54.961999999999996,71.0,31.5,13.80092450676328,4.006642037353882,0.8109302162163288,2.857178767392252,5
219,219,0.0,0.0,1.0,1.0,0.16913043478260867,0.273004358870317,0.0,0.0,1.0,1.0,0.2668888888888889,0.3886422074763609,5.541860960838223,3.537391304347826,0.10000000000000142,1.3864123869599998,0.07212861118420358,0.0,0.0,1.0,1.0,6.319999999999999,9.871345577785638,3.8364215361126237,unclassified,0.04654478717391304,38.39,0.99,0.44,13.633,59.0,14.304347826086957,15.581854924833268,2.6124933242039927,-0.01005033585350145,1.8437192081587659,5
220,220,0.0,0.0,1.0,1.0,0.3557142857142857,0.45912516634066897,0.0,0.0,1.0,1.0,0.49076923076923074,0.688281454745619,28.78376535275837,23.098642857142856,0.1999999999999993,1.3052464,0.1532277736985134,0.0,0.0,1.0,1.0,37.270714285714284,48.006306011155814,33.04185013832168,unclassified,0.3789992928571428,111.07,0.91,0.99,71.289,91.0,56.92857142857143,19.835726453952827,4.266742037818362,-0.09431067947124129,3.618207878472913,5
221,221,1.1320754716981132,1.1320754716981132,1.49,1.42,0.4481818181818182,0.6771781508095814,0.0,0.0,1.0,1.0,0.853,0.9711482893976594,35.18019839729059,30.13963636363636,0.3000000000000007,1.3914767,0.2155982920878235,1.1320754716981132,0.0,1.551304347826087,1.0,40.096363636363634,57.25357346384735,55.60170993131858,unclassified,0.6313405454545454,178.4,1.3199999999999998,1.49,70.10300000000001,102.0,64.54545454545455,19.648733477573746,4.249965589130528,0.2776317365982794,3.691285647815681,5
222,222,0.0,0.0,1.0,1.0,0.40125000000000005,0.4889641474586864,0.0,0.0,1.0,1.0,0.4957142857142857,0.6842454506496145,42.502840172746104,34.519,0.3999999999999986,1.3578481999999998,0.29458373918380465,1.2,0.0,1.3733043478260871,1.0,45.96,64.64025405078479,44.229799763084806,unclassified,-0.31094475000000005,157.93,0.75,0.8,69.785,119.0,87.75,18.66815470259447,4.245419086960608,-0.2876820724517809,3.827771452980555,5
223,223,0.0,0.0,1.0,1.0,0.37625,0.4288338110503881,0.0,0.0,1.0,1.0,0.6742857142857142,0.761968449719112,50.63239365622936,50.269375,0.3000000000000007,1.5407642000000001,0.19470857383628246,1.4634146341463414,0.0,1.5245217391304346,1.0,85.0625,83.01449572213276,63.254426609607364,unclassified,-0.22685199999999997,175.32,1.04,0.69,72.721,118.0,97.375,10.126873724332274,4.286630201149812,0.03922071315328133,4.443386280411685,5
224,224,0.0,1.3636363636363635,1.0,1.66,0.48,0.6238461348762209,1.3636363636363635,0.0,1.2466666666666666,1.0,0.6577777777777778,0.8486648919128398,34.53428216193294,25.325799999999997,0.0,1.5334555,0.0,0.0,0.0,1.0,1.0,45.741,59.499540174693784,50.49517083122017,unclassified,0.2520668,137.38,1.8699999999999999,0.63,70.755,121.0,74.0,19.955506062794353,4.259223205404335,0.6259384308664951,3.82299505105788,5
225,225,0.0,0.0,1.0,1.0,0.6066666666666668,0.6532142748661337,0.0,0.0,1.0,1.0,0.6619999999999999,0.7340408707967153,52.07182051316774,49.996,0.20000000000000284,1.323955,0.15106253611338968,1.7647058823529411,0.0,1.5395652173913044,1.0,110.87166666666667,98.96371227486478,72.64340953551732,residential,-0.0086931,177.05,0.6900000000000001,0.73,69.619,133.0,111.5,18.425525772688278,4.243037518591539,-0.3710636813908319,4.708373376292059,1
226,226,0.0,0.0,1.0,1.0,0.28909090909090907,0.3569591499187881,0.0,0.0,1.0,1.0,0.41200000000000003,0.49108451411136966,30.097152986358985,23.365545454545455,0.1999999999999993,1.3186102000000002,0.1516748467439424,1.1764705882352942,0.0,1.2690434782608695,1.0,36.93727272727273,54.057736978833354,26.546917498210597,residential,-0.1717903,145.94,0.71,0.61,70.8,97.0,74.0,11.15347479487895,4.259859000699674,-0.342490308946776,3.6092211422478337,1
227,227,0.0,0.0,1.0,1.0,0.21125,0.24821550616349494,0.0,0.0,1.0,1.0,0.30428571428571427,0.3460682957251682,36.60100187985808,39.139875,0.3000000000000007,1.4830243,0.20228933538041197,0.0,0.0,1.0,1.0,46.765,35.80451848230891,12.390808690432928,unclassified,0.7665985,112.56,0.4,0.53,64.34,95.0,84.0,11.451762185046332,4.16418152181088,-0.916290731874155,3.8451350598865144,5
228,228,0.0,0.0,1.0,1.0,0.10375000000000001,0.12584092140476405,0.0,0.0,1.0,1.0,0.14857142857142858,0.19059520091609047,20.64804938577734,19.00075,0.09999999999999787,1.3725782,0.07285559394721398,0.0,0.0,1.0,1.0,21.2425,22.426250801237376,4.274335777256472,unclassified,-0.16556675,45.6,0.37,0.13,33.981,91.0,84.0,4.174754056057845,3.5258015448866864,-0.9942522733438669,3.056003891895559,5
229,229,0.0,0.0,1.0,1.0,0.34875,0.36264436780405124,0.0,0.0,1.0,1.0,0.4185714285714286,0.5380842813886604,39.924528772853094,31.516875,0.40000000000000213,1.4633776999999997,0.2733402319852231,1.5,0.0,1.5432173913043479,1.0,73.96125,64.80199204837379,34.868933323902894,unclassified,-0.08687075000000002,177.47,0.64,0.7,69.773,124.0,99.75,19.20379426794909,4.24524711545013,-0.4462871026284195,4.303541307403686,5
230,230,0.0,0.0,1.0,1.0,0.26166666666666666,0.28527277394724426,0.0,0.0,1.0,1.0,0.394,0.5014140006022967,19.91397228915751,18.510666666666665,0.09999999999999787,1.396011,0.07163267338151195,2.0689655172413794,0.0,1.0487826086956522,1.0,31.21666666666667,47.92634893482104,24.030942353670238,unclassified,0.04734903333333335,120.61,0.65,0.42,31.195999999999998,107.0,99.83333333333333,8.612007121842542,3.4402898814682517,-0.4307829160924542,3.440952140221988,5
231,231,0.0,0.0,1.0,1.0,0.3814285714285714,0.44581958463129046,0.0,0.0,1.0,1.0,0.5299999999999999,0.5782444696377707,39.563460078559295,37.832857142857144,0.3000000000000007,1.3554998,0.22132057857920798,1.5384615384615385,0.0,1.4745217391304348,1.0,80.7942857142857,79.60223327807546,46.02955116386284,unclassified,-0.08275460000000008,169.57,0.71,0.64,70.175,125.0,100.28571428571429,14.806690894257745,4.250992122247946,-0.342490308946776,4.391906241668327,5
234,234,0.0,0.0,1.0,1.0,0.4499999999999999,0.4614528963070923,0.0,0.0,1.0,1.0,0.3416666666666666,0.47425087125791227,48.104839905000354,46.34442857142857,0.40000000000000213,1.4563811,0.27465338571065095,2.6666666666666665,0.0,1.3090434782608695,1.0,94.62857142857142,63.6113683524688,30.167746863066316,unclassified,0.46623184285714286,181.72,0.73,0.47,70.08,130.0,102.14285714285714,18.59595450116836,4.249637446628136,-0.31471074483970024,4.549959454015736,5
235,235,0.0,0.0,1.0,1.0,0.5214285714285715,0.5069758276248665,0.0,0.0,1.0,1.0,0.3066666666666667,0.23499408976019423,35.308663261966444,47.932142857142864,0.5,1.3139025999999998,0.3805457116836515,1.5384615384615385,0.0,1.5908695652173912,1.0,110.16142857142856,58.09447562341176,13.651858419219439,unclassified,1.1583785714285715,182.95,0.19000000000000006,0.9,70.45,128.0,105.0,20.73644135332772,4.254903238344689,-1.6607312068216507,4.701946822486536,5
237,237,0.0,0.0,1.0,1.0,0.215,0.23087009334255487,0.0,0.0,1.0,1.0,0.21888888888888888,0.3024998724619668,20.2926274102197,19.1333,-0.10000000000000142,1.3782424999999998,-0.07255617208147437,0.0,0.0,1.0,1.0,23.022,24.57922325867927,7.4352119009646875,trunk,-0.49067299999999997,22.88,0.49,0.22,34.692,92.0,77.3,6.290204024248075,3.5465091128222093,-0.7133498878774648,3.1364502804928702,4
238,238,0.0,1.3953488372093024,1.0,1.1,0.43222222222222223,0.5315967096666374,0.0,1.3953488372093024,1.0,1.14,0.825,0.9471899228771388,25.47878553610948,23.23633333333333,0.0,1.3190959000000002,0.0,0.0,1.3953488372093024,1.0,1.07,48.20555555555555,60.470421133797025,57.276973530069306,trunk,-1.2404066666666669,108.32,1.29,0.61,32.576,99.0,77.44444444444444,10.162567479617431,3.4835758209280576,0.25464221837358075,3.8754742749032793,4
242,242,0.0,0.0,1.0,1.0,0.32,0.35399658225315334,0.0,0.0,1.0,1.0,0.42000000000000004,0.5595478085025444,28.813548112641495,23.059222222222225,-0.10000000000000142,1.3715239,-0.07291159855107258,0.0,0.0,1.0,1.0,39.77,40.791868228609566,22.82500047204305,trunk,-2.916884,60.42,1.06,0.54,70.13600000000001,88.0,65.44444444444444,12.5210933139953,4.250436214286284,0.058268908123975824,3.6831128592195994,4
243,243,0.0,0.0,1.0,1.0,0.1290909090909091,0.15280842000079872,0.0,0.0,1.0,1.0,0.14300000000000002,0.17361163555476344,14.54691860756795,11.498636363636363,-0.10000000000000142,1.3955517,-0.07165624892291803,0.0,0.0,1.0,1.0,16.70909090909091,19.51270368141426,3.387632400225783,trunk,-1.9278027272727274,25.86,0.25,0.44,38.1,80.0,64.0909090909091,9.751456767627547,3.6402142821326553,-1.3862943611198906,2.815952937123216,4
244,244,0.3973509933774834,0.3973509933774834,1.3,1.3,0.3090909090909091,0.4985996920301516,0.0,0.3973509933774834,1.0,1.0666666666666667,0.3490476190476191,0.5292522427991557,20.336228991761768,11.449863636363634,0.0,1.3699802736000002,0.0,0.3973509933774834,0.0,1.3834782608695653,1.0,22.23409090909091,42.188907390665875,22.328573857755792,trunk,-1.423517909090909,159.1,1.01,1.3,74.306,81.0,38.18181818181818,34.59925179983268,4.30819170216452,0.009950330853168092,3.101626737545122,4
245,245,0.0,0.0,1.0,1.0,0.14416666666666667,0.1402453207775575,0.0,0.0,1.0,1.0,0.13363636363636364,0.16814987411618615,10.335569334691835,8.313833333333333,-0.09999999999999787,1.4996240999999995,-0.06668337752107205,0.0,0.0,1.0,1.0,14.285000000000002,16.179310347889782,2.7205489982843747,trunk,-1.13292,26.18,0.41,0.36,18.092,80.0,68.16666666666667,7.259267848548482,2.8954698516155966,-0.8915981192837836,2.6592100356827366,4
246,246,0.0,0.0,1.0,1.0,0.39625,0.4232888346035128,0.0,0.0,1.0,1.0,0.5285714285714286,0.7024795733830331,31.324921013218454,26.330625,0.09999999999999787,1.3493556999999998,0.0741094434921777,1.2,0.0,1.1961739130434783,1.0,48.82,60.10712015851366,42.224024126235385,trunk,-2.38273,137.56,0.99,0.78,56.445,113.0,82.5,16.186414056238647,4.033266712713511,-0.01005033585350145,3.888140064964814,4
247,247,0.0,0.0,1.0,1.0,0.2588888888888889,0.2946225876198267,0.0,0.0,1.0,1.0,0.34125000000000005,0.4052603329959644,32.176288135408655,30.337333333333333,-0.09999999999999787,1.3071380000000001,-0.07650301651393951,0.0,0.0,1.0,1.0,31.11444444444444,35.646272050680295,14.446020081323436,trunk,-1.1757844444444445,37.21,0.44,0.4,40.69,92.0,84.33333333333333,4.6097722286464435,3.7059823620135983,-0.8209805520698302,3.437672162950787,4
248,248,0.0,0.0,1.0,1.0,0.242,0.2967827488247927,0.0,0.0,1.0,1.0,0.35928571428571426,0.4395411568572716,9.885156186255564,7.9042,0.1999999999999993,1.3058926999999998,0.15315193966548654,0.0,0.0,1.0,1.0,18.176,21.698747490734732,9.537492574431363,trunk,0.4602458,54.0,0.5,0.96,17.418,55.0,44.6,11.210964021247873,2.857504154270548,-0.6931471805599453,2.900102042538741,4
249,249,0.0,0.0,1.0,1.0,0.12900000000000003,0.14594862109660373,0.0,0.0,1.0,1.0,0.18555555555555556,0.20531818125912657,10.39308145835488,8.9788,0.10000000000000142,1.4262407000000001,0.07011439233223496,0.0,0.0,1.0,1.0,18.830000000000002,19.200898520642202,3.942293562799311,trunk,0.15732302,41.36,0.22000000000000003,0.18,15.908,76.0,65.3,5.271516754112509,2.7668221273454443,-1.5141277326297753,2.935451342669061,4
250,250,0.0,0.0,1.0,1.0,0.1871428571428571,0.23046536771125878,0.0,0.0,1.0,1.0,0.34769230769230774,0.38565858525216085,14.861231695768225,13.829214285714286,0.09999999999999787,1.3440760000000003,0.07440055473053447,0.0,0.0,1.0,1.0,12.73142857142857,16.192649756060586,6.244834396406073,trunk,-0.4972104285714288,32.6,0.6900000000000001,0.21,29.82,70.0,62.57142857142857,4.362678882632439,3.3951793093365925,-0.3710636813908319,2.5440736271236606,4
251,251,0.0,0.6382978723404256,1.0,1.12,0.3186666666666667,0.42429235204042975,0.0,0.0,1.0,1.0,0.4821428571428572,0.5913858680235429,18.938981427028576,14.262333333333332,0.3000000000000007,1.3928538999999995,0.21538511684534956,0.0,0.0,1.0,1.0,30.355999999999998,28.063977353341937,16.59663960729917,tertiary,1.0706673333333334,76.56,1.2600000000000002,0.51,55.65,50.0,35.733333333333334,11.106411704613734,4.019082077721554,0.2311117209633868,3.4129941915416664,3
252,252,0.0,0.0,1.0,1.0,0.27761904761904765,0.3775268607824414,0.0,0.0,1.0,1.0,0.43150000000000005,0.5085516197988165,8.4923847786723,6.279380952380953,0.0,1.3442089613200001,0.0,0.0,0.0,1.0,1.0,14.167619047619047,17.791053829716837,9.047669243030434,primary,-0.46266680476190475,38.23,0.99,0.92,13.777000000000001,50.0,34.04761904761905,15.625223807920928,2.623000535062462,-0.01005033585350145,2.6509590118933914,0
253,253,0.0,0.0,1.0,1.0,0.1277777777777778,0.15353448963074337,0.0,0.0,1.0,1.0,0.17,0.1880824287380403,11.290182357000306,20.57488888888889,0.3000000000000007,1.3516872,0.22194484049268257,0.0,0.0,1.0,1.0,45.19333333333333,27.798443779161627,5.228398821122586,primary,2.8447222222222224,80.55,0.32,0.19,34.563,65.0,58.333333333333336,4.415880433163924,3.542783745724026,-1.1394342831883648,3.81094958333471,0
254,254,0.0,0.0,1.0,1.0,0.19142857142857142,0.24685780423191825,0.0,0.0,1.0,1.0,0.3161538461538462,0.3933650908183849,13.65473613731118,14.534285714285714,0.29999999999999716,1.3246546999999997,0.22647411434843903,0.0,0.0,1.0,1.0,28.14714285714286,26.3612501639069,10.369595564811402,primary,2.100454142857143,83.78,0.78,0.41,32.9,61.0,50.142857142857146,6.419407387663694,3.493472657771326,-0.2484613592984996,3.3374458523525634,0
255,255,0.0,0.0,1.0,1.0,0.188,0.24181811346547225,0.0,0.0,1.0,1.0,0.20444444444444443,0.28627018231724843,11.90528194920221,12.291700000000002,0.5,1.3505383,0.370222747477802,0.0,0.0,1.0,1.0,45.437,25.605038586184552,7.329959064307233,primary,3.5661970000000003,82.83,0.64,0.19,31.851999999999997,66.0,54.9,9.791719858011552,3.4611001743951983,-0.4462871026284195,3.816326751106645,0
256,256,0.0,0.0,1.0,1.0,0.18,0.23026940743398808,0.0,0.0,1.0,1.0,0.22777777777777775,0.27931574239669577,22.232266870699444,26.0853,0.3999999999999986,1.3345777000000003,0.29972027855702854,0.0,0.0,1.0,1.0,53.263999999999996,37.40792210214302,10.44862153347784,primary,2.1577996,99.83,0.51,0.3,47.626999999999995,72.0,62.4,6.719788356455547,3.8633998273157664,-0.6733445532637656,3.975260680832669,0
257,257,0.0,0.0,1.0,1.0,0.36166666666666664,0.40755367744629667,0.0,0.0,1.0,1.0,0.5363636363636364,0.5997037836291961,21.943217746163747,23.929666666666662,0.6999999999999993,1.5015741999999996,0.4661774289941845,0.0,0.0,1.0,1.0,52.306666666666665,42.94598749204245,25.754871190669984,primary,2.8659625000000006,113.3,1.01,0.55,49.736999999999995,73.0,56.0,7.579877667518484,3.906749122925438,0.009950330853168092,3.957123832673242,0
258,258,0.0,0.0,1.0,1.0,0.19125,0.2976128987460053,0.0,0.0,1.0,1.0,0.38,0.4980369628115273,24.12259945569714,25.867,0.5999999999999979,1.3954581,0.42996633148641145,0.7228915662650602,0.0,1.0285217391304349,1.0,63.364999999999995,35.012941178941254,17.437738883858557,primary,4.249410125,118.28,0.75,0.36,48.443999999999996,68.0,56.375,7.44383733605956,3.880408491658804,-0.2876820724517809,4.148911658534027,0
259,259,0.0,0.0,1.0,1.0,0.34099999999999997,0.4257992484727985,0.0,0.0,1.0,1.0,0.538888888888889,0.5885198004787567,24.560223009777413,22.910899999999998,0.3999999999999986,1.3179611,0.303499094169015,0.0,0.0,1.0,1.0,54.641,49.59088695516546,29.185218896418558,primary,2.583793,156.85,1.0,0.77,69.493,84.0,54.2,12.62977082575575,4.241226028073744,0.0,4.000784516705604,0
