,elevation,location,resolution,end_location,end_elevation,slope,kms,mean_speed,end_lat,end_lng,travel_time,id,mass,user_id,slope_cat,mean_max_power,mean_min_power,mean_consumption_per_km,mean_max_power_usr,mean_min_power_usr,mean_consumption_per_km_usr,mean_soc,consumption_per_km,consumptionWh
39,1728.7568359375,"{'lat': 6.197056859588118, 'lng': -75.55803644892654}",9.543951988220215,"{'lat': 6.197391616184412, 'lng': -75.55779}",1728.480590820312,-0.3442053398170539,0.04598269429985301,9.163636363636364,6.197391616184412,-75.55779,18.06462990351368,53,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,118.35747160146009,5.4423954347534735
40,1722.580078125,"{'lat': 6.197699369549207, 'lng': -75.55809936954905}",9.543951988220215,"{'lat': 6.198019999999999, 'lng': -75.55840000000002}",1719.4765625,-3.6520867006251803,0.04862356139362971,9.163636363636364,6.198019999999999,-75.55840000000002,19.10211340464024,55,1604,Santiago_Echavarria_01,"(-5.0, 0.0]",16.879773520249234,-18.812176012461073,-26.805637804594067,35.600363636363646,-30.35836363636363,-34.78914284267146,50,-101.54386550234251,-4.937424378399629
41,1525.745727539062,"{'lat': 6.197611691143956, 'lng': -75.57551}",9.543951988220215,"{'lat': 6.197106143868364, 'lng': -75.57553}",1530.68408203125,5.043988783932193,0.055950866684584384,23.142857142857146,6.197106143868364,-75.57553,8.703468150935349,25,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,517.9357224496729,28.978952557965545
42,1530.68408203125,"{'lat': 6.197106143868364, 'lng': -75.57553}",9.543951988220215,"{'lat': 6.196605394781907, 'lng': -75.57547179826032}",1536.870727539062,6.332294642938402,0.05574981848110089,23.142857142857146,6.196605394781907,-75.57547179826032,8.672193985949026,26,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,603.5797193446876,33.64945979234015
43,1543.087524414062,"{'lat': 6.195933312825001, 'lng': -75.57497331282457}",9.543951988220215,"{'lat': 6.195674039140631, 'lng': -75.5747630293549}",1546.463989257812,5.22414371213147,0.03692869014929266,21.312,6.195674039140631,-75.5747630293549,6.237954417110247,29,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,527.8944571950758,19.494450841285992
44,1546.463989257812,"{'lat': 6.195674039140631, 'lng': -75.5747630293549}",9.543951988220215,"{'lat': 6.195388980326304, 'lng': -75.57459949015895}",1550.870849609375,6.912411866145833,0.03635030572915993,21.312,6.195388980326304,-75.57459949015895,6.14025434614188,30,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,640.1271475376426,23.268817518528376
45,1550.870849609375,"{'lat': 6.195388980326304, 'lng': -75.57459949015895}",9.543951988220215,"{'lat': 6.19513, 'lng': -75.57438999999998}",1555.1259765625,6.587176845152897,0.03684821553942774,21.312,6.19513,-75.57438999999998,6.2243607330114425,31,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,618.5061738120743,22.790848805094072
46,1555.1259765625,"{'lat': 6.19513, 'lng': -75.57439}",9.543951988220215,"{'lat': 6.193400749996133, 'lng': -75.57146482889834}",1594.256591796875,5.94139353772692,0.37600222000323175,31.625581395348835,6.193400749996133,-75.57146482889834,42.80104688322691,32,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,586.9413577986845,220.69125354401655
47,1594.256591796875,"{'lat': 6.193400749996133, 'lng': -75.57146482889834}",9.543951988220215,"{'lat': 6.192035454354955, 'lng': -75.56881454607165}",1643.711669921875,8.525773495047876,0.32989645310298266,31.625581395348835,6.192035454354955,-75.56881454607165,37.55273986347652,33,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,758.745768601467,250.3075378685204
48,1672.535888671875,"{'lat': 6.191104505891759, 'lng': -75.56566760470537}",9.543951988220215,"{'lat': 6.1881, 'lng': -75.56442999999994}",1710.388549804688,6.012572574739082,0.3593853956079832,31.625581395348835,6.1881,-75.56442999999994,40.90952220024693,35,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,591.6731978211791,212.63870626960497
49,1710.388549804688,"{'lat': 6.1881, 'lng': -75.56443}",9.543951988220215,"{'lat': 6.187429666108088, 'lng': -75.56387955481048}",1720.792846679688,6.188586385469579,0.09595120002109153,26.2188679245283,6.187429666108088,-75.56387955481048,13.174646635020341,36,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,597.4160456860768,57.322786495434315
50,1720.792846679688,"{'lat': 6.187429666108088, 'lng': -75.56387955481048}",9.543951988220215,"{'lat': 6.186872446047709, 'lng': -75.56321611511844}",1733.465576171875,7.531058310917685,0.09585738167231542,26.2188679245283,6.186872446047709,-75.56321611511844,13.161764841017401,37,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,686.660894346016,65.8215154287795
51,1733.465576171875,"{'lat': 6.186872446047709, 'lng': -75.56321611511844}",9.543951988220215,"{'lat': 6.186828327522338, 'lng': -75.56236226487353}",1748.543212890625,9.053349750806426,0.09462611332057179,26.2188679245283,6.186828327522338,-75.56236226487353,12.99270467873136,38,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,787.8597846869396,74.55210926650764
52,1748.543212890625,"{'lat': 6.186828327522338, 'lng': -75.56236226487353}",9.543951988220215,"{'lat': 6.186940000000001, 'lng': -75.5615}",1758.851806640625,6.11463707711147,0.0962272799325056,26.2188679245283,6.186940000000001,-75.5615,13.212553980369941,39,1604,Santiago_Echavarria_01,"(5.0, 10.0]",47.8718,-12.054820689655173,611.5329084337492,47.02374999999999,-19.309,573.496148423339,50,592.5000435650464,57.01466755215549
53,1741.2548828125,"{'lat': 6.19757, 'lng': -75.557}",9.543951988220215,"{'lat': 6.197645725345539, 'lng': -75.55723237480852}",1738.318481445312,-6.196199323730153,0.02704674394195656,13.515789473684212,6.197645725345539,-75.55723237480852,7.204039274259457,48,1604,Santiago_Echavarria_01,"(-10.0, -5.0]",2.639765714285714,-24.293385714285712,-273.6064046947349,6.723999999999998,-18.7395,-227.14600291405984,50,-331.54016264293307,-8.967081885478043
54,1736.841064453125,"{'lat': 6.19730007460734, 'lng': -75.55750955235621}",9.543951988220215,"{'lat': 6.197064839693249, 'lng': -75.5579247495286}",1729.798217773438,-7.597135866716342,0.052803815562371376,13.515789473684212,6.197064839693249,-75.5579247495286,14.064567696519477,50,1604,Santiago_Echavarria_01,"(-10.0, -5.0]",2.639765714285714,-24.293385714285712,-273.6064046947349,6.723999999999998,-18.7395,-227.14600291405984,50,-424.67162214756894,-22.424282010453297
55,1728.480590820312,"{'lat': 6.197391616184412, 'lng': -75.55779}",9.543951988220215,"{'lat': 6.197699369549207, 'lng': -75.55809936954905}",1722.580078125,-6.968363790929926,0.04827617304774194,9.163636363636364,6.197699369549207,-75.55809936954905,18.965639411612905,54,1604,Santiago_Echavarria_01,"(-10.0, -5.0]",2.639765714285714,-24.293385714285712,-273.6064046947349,6.723999999999998,-18.7395,-227.14600291405984,50,-387.6681848207124,-18.715136375508717
