,time,cap
672,406.6255479593509,32.536579505012966
673,406.62900336471324,32.5281831871172
674,406.63772729602226,32.40675785397857
675,406.6483497997186,32.351090745366506
676,406.65263048127537,32.33519842694975
677,406.6537876469854,32.32588624247033
678,406.6726274715406,32.154328602111086
679,406.7018672780461,31.79043936335131
680,406.71218653515876,31.720994195359513
681,406.7384366653955,31.70704814039505
682,406.7772101755438,31.471724651228296
683,406.80960995896595,31.32290278556148
684,406.81180234375233,31.30116181553114
685,406.89368242720053,30.685333508471036
686,406.90730778377866,30.527730820137418
687,406.91273062186605,30.467620270602342
688,406.9329901767718,30.358379275282527
689,406.98723633385356,29.746439203286208
690,406.9942247781243,29.678679511437753
691,407.0923624495847,29.10080794370295
692,407.2336877580079,27.87708919513357
693,407.23859824584554,27.81196715447564
694,407.2581913709649,27.618083429282535
695,407.28551799700216,27.37145064399924
696,407.2898635294133,27.31590985350679
697,407.3208303646384,26.871512786672316
698,407.4441095449291,26.759367059311963
699,407.44843780465726,26.723656881638945
700,407.57748202860625,25.21978036425845
701,407.5852949875251,25.182469482910673
702,407.5999273860663,25.134968974945608
703,407.61372147425567,24.870266752850352
704,407.6524052196592,24.6255003506605
705,407.65774298293036,24.6022372290538
706,407.76704412068256,24.608656681292857
707,407.812664310154,24.438904566894454
708,407.8265438464782,24.406648509918334
709,408.0215173627953,24.375728248122314
