,num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_pot,prom_abs_pot,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,iqr_pot,mean_soc
216,0.0,0.0,1.0,1.0,0.31428571428571433,0.37952440700197937,0.0,0.0,1.0,1.0,0.5161538461538462,0.6668800447478094,16.313945204102197,12.098,0.1999999999999993,1.3784998,0.14508525862680524,0.0,0.0,1.0,1.0,35.93571428571428,38.13215561487096,25.429573642775576,trunk,0.3466737857142857,82.45,1.2999999999999998,0.73,56.075,75.65,59.97142857142857,5.930716466178249,19.131500000000003,72.0
217,0.0,0.5,1.0,1.36,0.44699999999999995,0.5920270264101125,0.5,0.5,1.0866666666666667,1.3866666666666667,0.6705263157894737,0.8437690800140828,9.93920489211788,8.403049999999999,0.09999999999999787,1.3786294537109003,0.07253580701531127,0.0,0.0,1.0,1.0,19.684,26.715291145709042,22.54153663232329,secondary,-0.162248985,68.0,1.63,0.81,20.795,66.39,36.064,19.224687910682917,14.653500000000001,64.0
218,0.449438202247191,0.0,1.205,1.0,0.32315789473684214,0.48107940729351917,0.0,0.2247191011235955,1.0,1.2133333333333332,0.46135135135135136,0.661225371537525,7.343430318839107,4.316631578947368,0.3000000000000007,1.3730275024499998,0.2184952591733868,0.0,0.0,1.0,1.0,12.568684210526317,22.13932565622687,14.639083832628872,primary,0.2417973473684211,104.78,1.41,1.41,22.285,62.3,18.461052631578948,18.894480788511373,1.8264999999999998,63.73684210526316
219,0.0,1.875,1.0,1.0,0.5842857142857143,0.6790209037688766,0.0,0.0,1.0,1.0,1.115,1.1755766906312644,31.29220671316729,24.795571428571428,0.09999999999999787,1.3355472,0.07487567642685924,0.0,0.0,1.0,1.0,60.73285714285714,68.27433730688183,80.26171950626681,primary,0.6535682857142857,113.0,1.19,0.62,56.862,81.83,57.694285714285705,17.875849496963642,29.957,63.0
220,0.4195804195804196,0.8391608391608392,1.72,1.275,0.4149999999999999,0.6281759307709903,0.0,0.4195804195804196,1.0,1.3333333333333333,0.6957894736842105,0.9013842847580961,15.367939606450177,10.60105,0.1999999999999993,1.3024862453200001,0.1535524852708617,0.0,0.0,1.0,1.0,26.205499999999994,32.189225289683506,29.014861814658584,tertiary,0.5932114499999999,61.52,1.49,1.72,46.853,67.26,33.466499999999996,23.584389858548388,14.0515,58.4
221,0.0,0.0,1.0,1.0,0.37642857142857145,0.4461336168477249,0.0,0.0,1.0,1.0,0.5907692307692308,0.713976281242952,25.53415497976411,17.169999999999998,0.3999999999999986,1.4585018000000003,0.2742540324598835,0.0,0.0,1.0,1.0,42.02714285714286,47.41881947936206,33.85591239280578,secondary,1.6614268857142858,104.08,1.41,0.94,67.73,64.44,44.02571428571429,15.655325814994281,20.37075,57.42857142857143
222,0.0,0.0,1.0,1.0,0.3409090909090909,0.38150419990539364,0.0,0.0,1.0,1.0,0.43400000000000005,0.5728350547932625,19.87312339204313,17.961818181818185,0.3999999999999986,1.323029,0.30233653230579116,0.0,0.0,1.0,1.0,30.90727272727273,38.97204454732068,22.324553273669906,primary,1.6338554545454549,74.67,1.07,0.56,44.952,57.1,48.377272727272725,6.154097969498195,12.488499999999998,54.54545454545455
224,0.0,0.0,1.0,1.0,0.48636363636363633,0.5878592624061428,0.0,0.0,1.0,1.0,0.8019999999999999,0.8727405112632276,7.667312240396599,6.763,0.0,1.3400832,0.0,0.0,0.0,1.0,1.0,29.343636363636367,36.73301251278559,32.05838812064704,trunk,-0.4612398181818182,65.61,0.93,0.81,9.432,79.33,54.388181818181806,13.033104632574558,12.2305,99.0
225,0.0,0.0,1.0,1.0,0.1509090909090909,0.15663296044422026,0.0,0.0,1.0,1.0,0.161,0.2215964801164495,9.964067869720514,7.937636363636363,0.20000000000000284,1.3412802,0.1491112744376625,0.0,0.0,1.0,1.0,16.33,13.221824307429324,2.929909727244451,primary,0.5353951818181818,31.17,0.34,0.24,23.839,56.95,41.36090909090909,9.391406129590452,11.3865,97.0
226,0.0,0.0,1.0,1.0,0.31799999999999995,0.3963836525387998,0.0,0.0,1.0,1.0,0.3757142857142857,0.44714513920001864,11.423626655119449,9.281466666666667,0.09999999999999432,1.3062157636699998,0.07655703045493038,0.0,0.0,1.0,1.0,19.386666666666663,20.59093550300444,9.207136721749526,primary,0.6764492599999999,48.05,0.8,0.38,27.193,58.9,39.668,18.02570791159908,15.995,95.0
227,0.0,0.0,1.0,1.0,0.17633333333333334,0.309775007958285,0.0,0.0,1.0,1.0,0.22241379310344822,0.33549402761952557,5.782487296042153,3.6078666666666668,0.10000000000000142,1.31835972118,0.07585183193437998,0.0,0.0,1.0,1.0,5.610333333333333,9.203855116199952,3.0878384225604982,primary,-0.48734773333333326,26.71,0.8300000000000001,0.64,15.744000000000002,53.11,21.672333333333334,22.19959019244823,1.47675,95.0
228,0.0,0.0,1.0,1.0,0.3552380952380953,0.44305730243686353,0.4444444444444444,0.0,1.0066666666666666,1.0,0.38949999999999996,0.5275725068651701,8.834186267638794,6.403047619047619,0.0,1.3775927300000002,0.0,0.0,0.0,1.0,1.0,13.518571428571429,15.604651466543245,8.232585092961473,primary,-0.2810474761904762,28.6,1.51,0.76,14.226,51.08,31.181904761904757,19.230017061627276,9.672,94.76190476190476
229,0.0,0.0,1.0,1.0,0.2081818181818182,0.27395481318900294,0.0,0.0,1.0,1.0,0.321,0.39393019686233754,9.997896734185547,10.434181818181816,0.0,1.3824836,0.0,0.0,0.0,1.0,1.0,23.821818181818177,26.65232345321033,10.49915502476184,primary,-0.37820827272727264,58.35,0.64,0.36,13.902,60.22,51.61272727272728,4.048476481120004,14.8145,94.0
230,0.0,0.7058823529411765,1.0,1.09,0.2113333333333334,0.30466301967182624,0.0,0.0,1.0,1.0,0.3107142857142858,0.47253819627494187,12.111853515186407,9.160933333333332,0.0,1.3219443000000002,0.0,0.0,0.0,1.0,1.0,16.351333333333333,23.432237584623074,11.072627282923689,primary,0.401248,61.1,1.29,0.2,27.146,57.3,45.26199999999999,6.502219621021731,11.8595,93.93333333333334
231,0.0,0.759493670886076,1.0,1.0,0.5153333333333333,0.6011965845988593,2.278481012658228,0.0,1.1088888888888888,1.0,0.8914285714285716,1.0273037823470184,30.36567548225024,27.711533333333332,0.7999999999999972,1.5691366,0.5098345166380015,1.518987341772152,0.0,1.2409565217391303,1.0,71.18666666666667,68.24658143330942,70.10997123869257,primary,4.020502,145.54,1.81,0.96,72.11,84.09,60.705999999999996,15.458668765453254,56.8575,83.06666666666666
232,0.0,0.0,1.0,1.0,0.4942857142857143,0.43324122516638863,0.0,0.0,1.0,1.0,0.5683333333333332,0.6044395935262864,27.28361081495704,23.245285714285718,0.1999999999999993,1.4122247999999997,0.14162051254162888,0.0,0.0,1.0,1.0,38.45857142857143,41.55877205469235,25.119767288189834,primary,2.949711428571429,93.85,0.74,0.36,67.233,83.91,64.99714285714286,11.705690516846515,36.544,81.71428571428571
233,0.0,0.0,1.0,1.0,0.30749999999999994,0.38752329679072917,0.0,0.0,1.0,1.0,0.5618181818181817,0.628900391540138,19.430896311601845,22.8625,0.5,1.3076136999999999,0.3823759264681917,0.0,0.0,1.0,1.0,52.55416666666667,43.28565238139924,27.222363730732287,primary,3.242366666666667,112.4,0.8099999999999999,0.31,54.601000000000006,59.1,52.589999999999996,5.68590602039176,17.25425,80.58333333333333
234,0.0,2.1951219512195124,1.0,1.2866666666666668,0.46066666666666667,0.5925312931258004,0.7317073170731707,1.4634146341463414,1.0,1.12,0.7514285714285714,0.9418587787899382,29.22133097326145,28.698133333333335,0.5,1.4771424999999998,0.33849137777837957,0.7317073170731707,0.0,1.2909565217391306,1.0,63.03933333333334,62.51621440874359,58.88144535758918,primary,2.550140666666667,148.46,1.5,0.58,54.45,77.37,56.35733333333334,10.346197000876815,57.4945,79.06666666666666
235,0.6122448979591837,0.0,1.09,1.0,0.4685714285714286,0.5701986764385243,0.0,0.0,1.0,1.0,0.6316666666666667,0.6946082029141002,34.25040172384695,25.18842857142857,0.10000000000000142,1.3294238,0.0752205579590206,0.6122448979591837,0.0,1.354608695652174,1.0,67.12571428571428,56.23143419686835,39.0588154547692,primary,0.26864857142857146,155.78,0.8700000000000001,1.09,71.633,91.94,57.691428571428574,30.67979488663042,24.9525,78.0
236,0.4580152671755725,0.4580152671755725,1.34,1.05,0.42699999999999994,0.6234773452179316,0.4580152671755725,0.916030534351145,1.14,1.23,0.628421052631579,0.90528977929033,30.17043806920112,20.21345,0.3000000000000007,1.3941128874999997,0.2151906080848139,1.3740458015267176,0.0,1.335623188405797,1.0,46.635000000000005,68.93152881664528,62.40300850856583,primary,0.15865970000000007,180.93,1.71,1.34,73.57600000000002,94.04,43.88250000000001,31.94182604854941,15.556250000000002,77.35
237,0.0,0.0,1.0,1.0,0.36727272727272725,0.46764929997659044,0.0,0.0,1.0,1.0,0.724,0.8268518609763178,14.46131313951151,14.709000000000001,-0.20000000000000284,1.46735838945,-0.13629935361256051,0.0,0.0,1.0,1.0,34.98454545454546,36.14798379206515,29.88902766901084,primary,-3.409200909090909,51.8,1.01,0.64,10.351,72.28,57.26545454545455,11.469771892794,17.808,77.72727272727273
238,0.0,0.0,1.0,1.0,0.18615384615384611,0.24590853160709933,0.0,0.0,1.0,1.0,0.2141666666666667,0.30420547697604366,10.676845223613297,14.447076923076922,-0.29999999999999716,1.3502348000000002,-0.22218357873756261,0.0,0.0,1.0,1.0,29.896153846153844,15.061357820870072,4.581747539804645,primary,-4.044767692307692,21.17,0.76,0.58,11.906,62.29,54.15384615384615,4.161909694802652,2.9490000000000016,78.23076923076923
239,0.0,0.0,1.0,1.0,0.12769230769230772,0.16064588569806565,0.0,0.0,1.0,1.0,0.17583333333333337,0.2247637648732553,6.049395489384229,11.726615384615384,-0.20000000000000284,1.3672043,-0.14628391674894736,0.0,0.0,1.0,1.0,25.58,16.535197710145756,3.7165132902559903,primary,-3.556464615384616,14.1,0.38,0.35,1.51,64.86,58.92769230769231,4.729373027238308,1.9600000000000009,79.0
240,0.0,0.0,1.0,1.0,0.17232558139534884,0.27910842755472537,0.0,0.0,1.0,1.0,0.25905882352941173,0.3879044936498824,3.917563338646096,2.1181976744186044,0.20000000000000284,1.3537727682099996,0.14773528076240525,0.0,0.0,1.0,1.0,4.6954651162790695,7.946917111467054,3.082644858201214,primary,0.42025709302325587,39.93,1.17,0.67,16.945999999999998,44.14,9.637674418604652,13.851172358487,0.64275,83.0
242,0.0,0.0,1.0,1.0,0.2415384615384615,0.34801890719228695,0.6382978723404256,0.0,1.0133333333333334,1.0,0.4433333333333333,0.5948435835485568,13.444932205109849,12.475307692307693,0.1999999999999993,1.3553814,0.14755994143050752,0.0,0.0,1.0,1.0,19.472307692307687,19.168698782592198,11.402377475800002,trunk,0.1693979461538462,29.48,1.52,0.61,27.807,62.47,48.91769230769231,9.153137125093735,24.269999999999996,82.0
243,0.0,0.0,1.0,1.0,0.09083333333333334,0.13009344931838637,0.0,0.0,1.0,1.0,0.1490909090909091,0.18107119279306727,8.952744639680802,7.965499999999999,0.10000000000000142,1.3152747,0.07602974496506427,0.0,0.0,1.0,1.0,13.667499999999999,16.52744911671355,2.992644925390049,trunk,0.22075099999999992,33.85,0.23,0.23,9.789,64.03,57.217499999999994,3.255742130172754,15.1075,81.75
244,0.0,0.0,1.0,1.0,0.19615384615384615,0.22483656128383753,0.0,0.0,1.0,1.0,0.27166666666666667,0.3243669047373497,8.337465299556081,7.523538461538463,0.09999999999999787,1.3783929000000004,0.07254825529063436,0.0,0.0,1.0,1.0,14.95615384615385,14.985309018853515,4.860738302978206,trunk,0.19043300769230787,32.75,0.6000000000000001,0.34,16.01,59.72,49.076153846153844,7.024404528097664,13.462000000000002,81.0
245,0.0,0.0,1.0,1.0,0.15133333333333335,0.16491075027285382,0.0,0.0,1.0,1.0,0.18214285714285716,0.23702772592492816,7.7803863817222405,5.928799999999999,0.1999999999999993,1.34391566074,0.14881886255412288,0.0,0.0,1.0,1.0,15.528,18.033107626437175,4.2743464920538825,trunk,0.5089869333333333,46.69,0.46,0.32,12.589,61.9,52.245999999999995,4.760884971755326,8.658999999999999,81.0
246,0.0,0.33519553072625696,1.0,1.37,0.27680000000000005,0.37892817261322764,0.0,0.0,1.0,1.0,0.41291666666666665,0.5268444781590358,8.953575479416031,5.0754,0.0,1.31599722371,0.0,0.0,0.0,1.0,1.0,10.847999999999999,15.556300506225766,8.195751022287658,trunk,0.361556136,23.47,1.23,0.67,12.529000000000002,62.87,20.6828,17.909733508160677,4.78,80.0
248,0.3614457831325301,0.0,1.27,1.0,0.24703703703703705,0.37391819267697424,0.0,0.0,1.0,1.0,0.3473076923076924,0.4995378041264537,6.491362492966262,3.955555555555556,0.1999999999999993,1.305712,0.1531731346575656,0.3614457831325301,0.0,1.0850434782608696,1.0,10.602222222222224,24.70433620712854,12.340749861310636,trunk,0.38233585555555555,124.78,0.6699999999999999,1.27,14.985,83.5,25.801851851851854,23.621235400024315,2.167,76.92592592592592
249,0.0,0.0,1.0,1.0,0.16625,0.20960901101813348,0.0,0.0,1.0,1.0,0.3528571428571429,0.3876248975807537,9.332027404823402,9.129874999999998,0.0,1.3113123,0.0,0.0,0.0,1.0,1.0,19.19875,27.445638741656204,10.63861290627285,primary,-0.058232875000000045,67.85,0.52,0.41,8.844,70.16,58.31,13.490136078949368,17.30825,74.375
250,0.0,0.0,1.0,1.0,0.21526315789473682,0.26501345808088483,0.0,0.0,1.0,1.0,0.26611111111111113,0.33334675898888694,6.624324728665052,6.208052631578948,0.0,1.4105968776600002,0.0,0.0,0.0,1.0,1.0,28.00157894736842,81.51564268758534,27.172975296802736,primary,-0.0005865789473684014,370.17,0.66,0.66,22.688,57.33,21.82,20.924537164667598,10.3675,70.0
251,0.45112781954887216,0.45112781954887216,1.16,1.48,0.33117647058823535,0.5370230643336444,0.0,0.0,1.0,1.0,0.47562499999999996,0.6226728550169824,15.276431290352408,9.861529411764707,0.3000000000000007,1.33383721,0.22491500293352942,0.0,0.0,1.0,1.0,18.07588235294118,29.183853015265292,18.171993077411212,primary,0.3126588347058824,96.39,1.39,1.16,42.66,56.31,30.402941176470584,14.13020380457492,7.713000000000001,69.58823529411765
252,0.3870967741935484,0.0,1.54,1.0,0.2463636363636364,0.436115459729274,0.3870967741935484,0.3870967741935484,1.0933333333333335,1.0066666666666666,0.433,0.721961910352617,5.011425789760932,11.747090909090911,0.1999999999999993,1.3399236050780001,0.14926224095317495,0.3870967741935484,0.0,1.2347826086956522,1.0,31.625454545454545,37.267505798345994,26.905719680251106,primary,1.1337214545454546,142.0,1.6400000000000001,1.54,17.238,48.97,37.304545454545455,12.847265361652934,4.5589999999999975,68.0909090909091
253,0.0,0.3389830508474576,1.0,1.87,0.29130434782608694,0.4617473183585825,0.3389830508474576,0.3389830508474576,1.12,1.3933333333333335,0.3427272727272727,0.6237827816457312,9.365005517364347,5.356826086956522,0.0,1.3620513031300001,0.0,0.0,0.0,1.0,1.0,8.475652173913042,11.4324728035774,7.131379686504682,primary,-0.25612907391304346,17.63,1.6800000000000002,0.38,12.761,49.96,18.98478260869565,20.664796783103302,2.555,67.0
254,0.30612244897959184,0.30612244897959184,1.59,1.11,0.3266666666666667,0.5196960650226246,0.0,0.30612244897959184,1.0,1.0933333333333335,0.4779310344827586,0.7199813381119602,6.501062320797185,4.4599,0.0,1.321863402336,0.0,0.0,0.0,1.0,1.0,10.160333333333334,16.60558362920938,11.95571032148823,primary,-0.43647580666666663,53.83,1.46,1.59,18.617,52.28,19.024999999999995,19.57044353980838,4.986750000000001,67.0
255,0.0,0.0,1.0,1.0,0.272,0.32010831500186515,0.0,0.0,1.0,1.0,0.32500000000000007,0.4103513924749403,10.243540154978977,7.507400000000001,0.10000000000000142,1.3760548400000001,0.07267152230648119,0.0,0.0,1.0,1.0,13.187999999999999,16.299694012124547,6.688602134790754,primary,-0.36783428,33.39,0.79,0.49,21.148000000000003,55.69,29.857999999999997,18.818353579114497,9.54,66.93333333333334
256,0.0,0.4444444444444444,1.0,1.09,0.18473684210526314,0.321212212281164,0.0,0.0,1.0,1.0,0.31611111111111106,0.5001311556377049,8.803660629017575,24.338052631578947,0.6999999999999993,1.3899581,0.5036123031334536,0.8888888888888888,0.0,1.386608695652174,1.0,49.85684210526315,45.748116331958826,22.880058289350732,primary,3.713024210526316,203.75,1.25,0.63,36.487,54.6,27.99052631578947,9.280798261694358,15.055999999999997,62.1578947368421
257,0.0,0.0,1.0,1.0,0.20526315789473684,0.30759454551752535,0.0,0.0,1.0,1.0,0.25,0.347118651219855,6.998941320021768,15.225368421052634,0.5,1.3153656200000001,0.3801224483881523,1.0434782608695652,0.0,1.0246521739130436,1.0,43.15,39.802109042242044,13.816054406448654,primary,3.107717157894737,156.0,0.73,0.67,22.52,42.47,26.42473684210526,7.7842307608402574,11.373500000000003,58.421052631578945
258,0.0,0.0,1.0,1.0,0.1863636363636364,0.20100984721571719,0.0,0.0,1.0,1.0,0.202,0.22986082745870381,6.332519989821399,26.14018181818182,0.6999999999999993,1.3041186,0.5367609970442867,0.6818181818181818,0.0,2.9685217391304346,1.0,75.55909090909091,91.27581382865148,20.98073409362043,primary,2.7012709090909097,341.38,0.4,0.54,32.995,59.72,52.041818181818186,10.853848919329785,7.070999999999998,56.36363636363637
259,0.0,0.0,1.0,1.0,0.05222222222222222,0.05597618541248889,0.0,0.0,1.0,1.0,0.04,0.06344288770224761,6.329804989877378,25.89988888888889,0.3000000000000007,1.4056263999999998,0.21342797773291733,0.0,0.0,1.0,1.0,44.53222222222222,11.927574753744905,0.7567197856620017,primary,3.39925,75.13,0.05,0.07,32.218,64.2,62.857777777777784,1.886483353874198,7.137999999999998,54.888888888888886
260,0.0,0.0,1.0,1.0,0.10400000000000001,0.15988746042138513,0.0,0.0,1.0,1.0,0.1322222222222222,0.18140058665700662,3.7367724857154463,30.7363,0.3000000000000007,1.3653786,0.21971927786183312,0.0,0.0,1.0,1.0,69.218,67.86521639249374,12.310790067203065,primary,1.8721210000000004,269.6,0.16999999999999998,0.11,34.192,69.09,64.32300000000001,4.841313067982924,5.2564999999999955,53.9
261,0.0,0.0,1.0,1.0,0.27153846153846156,0.3026920633368186,0.0,0.0,1.0,1.0,0.3075,0.43221249274967616,5.274414717803731,34.153,0.5999999999999979,1.3960476,0.42978477238168517,0.8955223880597015,0.0,4.3558260869565215,1.0,93.04384615384615,123.49226880431777,53.37490133522726,primary,3.905114615384616,500.92,0.85,0.62,38.245,71.01,56.739999999999995,6.725171621106285,4.112000000000002,52.61538461538461
262,0.0,0.0,1.0,1.0,0.13363636363636364,0.1568649469137319,0.0,0.0,1.0,1.0,0.125,0.14801689092802886,23.434058377702886,22.616363636363637,0.3000000000000007,1.3157320000000001,0.2280099594750304,0.0,0.0,1.0,1.0,36.67636363636364,39.10604916111746,5.788355813307258,primary,-0.42520545454545483,76.25,0.31999999999999995,0.19,36.101,64.85,58.39363636363637,3.9061471368274696,45.631,51.27272727272727
263,0.0,0.27972027972027974,1.0,1.2850000000000001,0.10810344827586207,0.2976427904011192,0.13986013986013987,0.0,1.1066666666666667,1.0,0.1473684210526316,0.40398050228892124,5.138518972956508,2.1625517241379306,-0.09999999999999787,1.3020297481999976,-0.07680316070984072,0.0,0.0,1.0,1.0,5.204655172413793,14.297011554434505,5.775713908990962,primary,-0.4860820862068966,73.44,1.6600000000000001,0.82,23.355,58.08,6.0587931034482745,14.673601439987415,0.17600000000000002,51.0
264,0.0,0.0,1.0,1.0,0.24300000000000005,0.25707780923292467,0.0,0.0,1.0,1.0,0.28777777777777774,0.3402939905434711,10.997406705219191,11.808600000000002,-0.3000000000000007,1.4159693699999996,-0.2118689897931908,0.0,0.44776119402985076,1.0,1.6575,30.502,48.024613939104185,16.34248752164737,primary,-2.79682,3.25,0.37,0.51,2.2880000000000003,65.96,42.079,25.019404225076535,16.5945,51.7
266,0.0,0.32432432432432434,1.0,1.02,0.35083333333333333,0.4479110464763685,0.32432432432432434,0.32432432432432434,1.0733333333333333,1.04,0.6436363636363637,0.824971825213864,1.834625535134259,1.3574166666666665,0.10000000000000142,1.45047114,0.06894311595886107,0.0,0.0,1.0,1.0,5.375,7.591132985266429,6.262470834296415,primary,-0.14177874999999995,13.36,1.6099999999999999,0.59,4.177,51.76,21.2325,19.735305753441423,1.5579999999999998,57.0
267,0.0,0.0,1.0,1.0,0.15913043478260872,0.2424769784250921,0.0,0.0,1.0,1.0,0.2440909090909091,0.329066109060522,7.444100012380873,6.204304347826087,0.10000000000000142,1.3329049934380002,0.07502410186195532,0.0,0.0,1.0,1.0,8.76391304347826,11.87105337063836,3.90636134312576,primary,-0.2757284347826087,28.63,0.6,0.72,13.255999999999998,48.31,23.781739130434783,17.776382608847236,14.576,57.0
268,0.0,0.0,1.0,1.0,0.22777777777777775,0.2716206504995115,0.0,0.0,1.0,1.0,0.2925,0.3553431440171599,10.88773739376348,10.37988888888889,0.10000000000000142,1.3091511,0.07638537675292136,0.0,0.0,1.0,1.0,13.337777777777779,16.16653043088836,5.7446657511609605,trunk,-0.07463522222222227,33.8,0.56,0.3,17.399,56.52,46.955555555555556,8.582042459565075,16.036,55.0
269,0.0,0.0,1.0,1.0,0.27666666666666667,0.26830745216800983,0.0,0.0,1.0,1.0,0.2945454545454545,0.38829357556679495,9.085583195370566,13.162500000000001,0.1999999999999993,1.5450888900000002,0.12944239085169998,0.0,0.0,1.0,1.0,25.16416666666667,18.523536585622324,7.192570252973633,trunk,0.19487700000000005,45.5,0.73,0.4,20.563,66.69,47.06916666666666,17.782438455516793,12.247,54.916666666666664
270,0.0,0.21428571428571427,1.0,1.03,0.12837837837837837,0.21763621545835563,0.0,0.0,1.0,1.0,0.15527777777777776,0.23364843142245328,4.448339217671147,2.7872162162162164,0.0,1.3304374782800004,0.0,0.0,0.0,1.0,1.0,7.026756756756757,13.875856446037123,3.242072093259711,trunk,0.331071527027027,63.63,0.5800000000000001,0.15,13.288,67.12,17.430270270270263,18.08508754724709,1.8529999999999998,54.4054054054054
271,0.0,0.0,1.0,1.0,0.12454545454545454,0.18999904305979115,0.0,0.0,1.0,1.0,0.18018518518518523,0.27846686134429177,1.3870380137437648,1.8881454545454546,0.10000000000000142,1.3023504329700004,0.07678424905342272,0.0,0.0,1.0,1.0,4.8260000000000005,7.422658889625439,2.066964523823302,trunk,0.11832745999999994,42.0,1.02,0.97,5.6320000000000014,22.66,9.192909090909092,5.2266258050866155,1.7645000000000002,53.527272727272724
272,0.0,0.0,1.0,1.0,0.26555555555555554,0.28817432995401315,0.0,0.0,1.0,1.0,0.2525,0.3830796261875591,5.9877001232052445,8.325444444444443,0.09999999999999787,1.4982093,0.06674634845745375,0.0,0.0,1.0,1.0,19.34,17.498560222959583,6.703341909031847,trunk,-0.9958392222222222,41.14,0.9199999999999999,0.48,17.974,67.22,44.89444444444444,20.547947653665506,8.596,52.55555555555556
273,0.0,0.0,1.0,1.0,0.24875000000000003,0.21902839427800225,0.0,0.0,1.0,1.0,0.17285714285714288,0.28417442186237724,10.739339478641133,12.22,0.0,1.5909259999999998,0.0,0.0,0.0,1.0,1.0,19.6525,19.142326791693847,5.439759649130293,trunk,-0.08873862499999999,11.75,0.38,0.02,6.932,79.24,68.44500000000001,9.377672571440252,21.777,52.0
274,1.5,0.0,1.765,1.0,0.5061538461538462,0.7651708244127872,0.75,0.75,1.2666666666666666,1.8466666666666665,0.915,1.21210102255913,5.395276362724852,4.767138461538462,0.0799999999999983,1.3255578399999997,0.060351949636538164,0.75,0.0,1.065217391304348,1.0,25.595384615384617,40.74893035950498,49.391820156946764,primary,0.3120731538461538,122.5,1.9,2.26,7.82,52.0,41.30769230769231,7.7822941710078375,9.5662,97.6923076923077
275,0.0,0.0,1.0,1.0,0.36590909090909096,0.4462110922455595,0.0,0.0,1.0,1.0,0.4442857142857143,0.5204446032326722,10.95554957020161,7.6531136363636385,0.16000000000000014,1.3005828700000004,0.12302176484917113,0.0,0.0,1.0,1.0,15.29227272727273,21.749743766895733,11.319536765174334,primary,0.37829304545454545,57.89,0.8300000000000001,0.89,31.652,73.0,32.59090909090909,27.368141177565413,9.5409,97.0
276,0.0,0.0,1.0,1.0,0.3609090909090909,0.40948667724722765,0.0,0.0,1.0,1.0,0.5133333333333334,0.630247764690966,10.914958706020478,8.199072727272728,0.23999999999999844,1.35306762,0.17737472721429726,0.0,0.0,1.0,1.0,17.59272727272727,20.566612074705084,12.96206128734911,primary,0.8420577545454545,62.44,1.1800000000000002,0.68,27.9125,74.0,39.5,21.11589335976464,10.549375,95.5
278,0.49586776859504134,0.0,1.31,1.0,0.3558333333333334,0.5024516284070426,0.0,0.0,1.0,1.0,0.47818181818181815,0.5846338120694663,7.775368444266627,6.414175,0.0,1.352987924297,0.0,0.0,0.0,1.0,1.0,9.876666666666667,11.44757604133828,6.692640020002689,primary,-0.7247770833333332,23.17,1.1300000000000001,1.31,13.192,55.0,29.5,20.85665361461421,12.250924999999999,93.0
279,0.0,0.0,1.0,1.0,0.2847368421052632,0.3989619494627446,0.0,0.0,1.0,1.0,0.4255555555555555,0.5707586461007538,9.001007111216904,6.310515789473683,0.0,1.3080081852300003,0.0,0.0,0.0,1.0,1.0,10.35421052631579,16.534282558459914,9.437084727313888,primary,-0.056888173684210536,47.3,1.28,0.82,19.206,57.0,27.473684210526315,17.563751880420057,7.6701500000000005,93.0
280,0.0,0.0,1.0,1.0,0.24083333333333332,0.36018802959935614,0.0,0.7692307692307693,1.0,1.1199999999999999,0.4581818181818182,0.672004525762013,17.187407137858226,12.07165,0.08000000000000185,1.3162487999999999,0.060778782856251684,0.0,0.0,1.0,1.0,16.305,24.752357239036623,16.633696087910735,primary,-0.5013211666666667,68.39,1.0,0.7,49.79,78.0,61.0,16.857693145321463,18.68475,92.16666666666667
281,2.4489795918367347,1.2244897959183674,1.195,1.2,0.5783333333333334,0.7290861860347284,2.4489795918367347,0.0,1.4966666666666668,1.0,0.9636363636363637,1.2014564164634343,20.25331253581847,14.660391666666667,0.4800000000000004,1.3314248,0.3605160426634688,2.4489795918367347,0.0,1.597391304347826,1.0,43.634166666666665,67.64045811720642,81.26706241744384,primary,3.2100725000000003,235.5,2.49,1.29,60.669,84.0,51.666666666666664,16.609599269060883,21.158625000000004,78.91666666666667
282,0.0,0.967741935483871,1.0,1.93,0.49090909090909096,0.5784219055554918,0.967741935483871,0.0,1.2733333333333332,1.0,0.6100000000000001,0.8888284423891936,23.76516495915888,20.91412727272727,0.6400000000000006,1.4107486,0.4536598512307583,1.935483870967742,0.0,3.0751304347826087,1.0,94.06727272727272,166.19472835768374,147.7186015394552,primary,3.9197836363636367,577.5,1.91,0.18,69.1675,83.0,70.45454545454545,8.274824908886428,31.022550000000003,75.0
283,0.0,3.1578947368421053,1.0,1.1166666666666665,0.5923076923076922,0.6532576537096044,1.0526315789473684,1.0526315789473684,1.1533333333333333,1.3266666666666667,0.9641666666666664,1.1693121791130983,31.842851744210773,25.920623076923075,0.40000000000000213,1.3587937,0.294378756686907,2.1052631578947367,0.0,1.4312608695652174,1.0,61.933076923076925,76.57891339220843,89.54465609275647,primary,3.4658961538461535,204.56,1.73,0.73,80.55,94.0,67.53846153846153,15.629114842793587,35.0038,72.46153846153847
